model,model_revision,precision,lang,item_id,pred,gold,correct
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Meteora#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Meteora#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Midnight_sun#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Mobile_phones#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Mobile_phones#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Moldova#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Moldova#2,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Montevideo#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Montevideo#2,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Murals_and_graffiti#2,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Music_festival_circuit#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Music_festival_circuit#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/New_Mexico_Pueblos#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/New_Mexico_Pueblos#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Noum%C3%A9a#1,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Noum%C3%A9a#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Paraguay#1,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Paris#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Paris#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Past_events/Wikimania_2018_Cape_Town_Guidebook#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Past_events/Wikimania_2018_Cape_Town_Guidebook#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Pests#1,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Phone_service#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Phone_service#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Plitvice_Lakes_National_Park#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Plitvice_Lakes_National_Park#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Regional_coding#1,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Regional_coding#2,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Returning_home#1,4,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Returning_home#2,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Rock_climbing#1,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Round_the_world_flights#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Round_the_world_flights#2,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Running#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Running#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Safaris#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Safaris#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Salar_de_Uyuni#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Salar_de_Uyuni#2,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/San_Francisco#1,4,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/San_Francisco#2,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Sleep#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Sleep#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Smartphone_apps_for_travellers#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Smartphone_apps_for_travellers#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Snow_safety#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Snow_safety#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/South_Asian_cuisine#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/South_Asian_cuisine#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/South_Pole#1,4,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/South_Pole#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Southern_Africa#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Southern_Africa#2,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Stay_safe#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Stay_safe#2,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Staycation#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Staycation#2,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Streymoy#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Studying_abroad#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Studying_abroad#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Subtropical_rainforests#1,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Subtropical_rainforests#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Sundarbans_National_Park#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Sundarbans_National_Park#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Talk#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Talk#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Thimphu#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Thimphu#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Timbuktu#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Timbuktu#2,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Tokyo_2020#1,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Tornado_safety#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Tornado_safety#2,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Travel_advisories#1,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Travel_advisories#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Travel_agencies#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Travel_agencies#2,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Travel_basics#1,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Travel_basics#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Travel_in_developing_countries#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Travel_in_developing_countries#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Travel_insurance#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Travel_insurance#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Travel_photography/Film#1,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Travel_photography/Film#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Travel_writing#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Travel_writing#2,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Travellers%27_diarrhea#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Travellers%27_diarrhea#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Travelling_around_the_Schengen_Area#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Valley_of_the_Kings#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Vancouver#1,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Vancouver#2,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Victoria_Falls#1,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Victoria_Falls#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Video_recording#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Video_recording#2,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Visa#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Visa#2,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Volunteer_travel#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Volunteer_travel#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Walt_Disney_World#1,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Walt_Disney_World#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/War_zone_safety#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/War_zone_safety#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Water#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Water_safety#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Water_safety#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Waterways#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/West_Africa#1,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/West_Africa#2,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Wildlife_photography#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Wildlife_photography#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Winter_driving#1,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Working_abroad#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Working_abroad#2,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/World%27s_Fair#1,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/World%27s_Fair#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Yellowstone_National_Park#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,nf4,ben_Beng,https://en.wikivoyage.org/wiki/Yellowstone_National_Park#2,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Accordion/Right_hand#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Accordion/Right_hand#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/All_About_Converting_From_Several_Video_Formats_To_DVD#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/All_About_Converting_From_Several_Video_Formats_To_DVD#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/American_Revolution/The_Battles_of_Trenton_and_Princeton#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/American_Revolution/The_Declaration_of_Independence#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/American_Revolution/The_Declaration_of_Independence#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/American_Revolution/Ticonderoga_and_Bunker_Hill#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/American_Revolution/Ticonderoga_and_Bunker_Hill#2,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Ancient_China/Government#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,"https://en.wikibooks.org/wiki/Animal_Behavior/Army_Ants_-_Social_Hierarchy,_Life_Cycles,_and_Migration#1",2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,"https://en.wikibooks.org/wiki/Animal_Behavior/Army_Ants_-_Social_Hierarchy,_Life_Cycles,_and_Migration#2",3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Animal_Behavior/Biological_Rhythms#1,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Animal_Behavior/Population_Genetics#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Animal_Behavior/Population_Genetics#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Applied_Ecology/Nature_Tourism#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Applied_Ecology/New_Societies_and_Cultures#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Basic_Physics_of_Digital_Radiography/The_Basics#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Basic_Physics_of_Digital_Radiography/The_Basics#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Basic_Physics_of_Digital_Radiography/The_Computer#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Basic_Physics_of_Digital_Radiography/The_Computer#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Blended_Learning_in_K-12/Blended_Learning_in_Grades_9-12#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Blended_Learning_in_K-12/Blended_Learning_in_Grades_9-12#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Blended_Learning_in_K-12/Synchronous_and_asynchronous_communication_methods#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Blended_Learning_in_K-12/Synchronous_and_asynchronous_communication_methods#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Castles_of_England/The_Development_of_the_Castle#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Castles_of_England/The_Development_of_the_Castle#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Castles_of_England/Tudor_Castles#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Castles_of_England/Tudor_Castles#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Introduction#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Introduction#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Nutrition#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Nutrition#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Training#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Training#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,eng_Latn,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Behavioural_and_Neuroscience_Methods#1,3,3,1
